Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking,text_length
"Tôi đã trượt bằng lái xe nhiều lần, thất bại trong việc học lái xe. Thi nhiều lần như vậy mà vẫn trượt, tôi đúng là đồ vô dụng.",1,0,0,0,0,0,0,0,1,0,0,29
"Bố mẹ hối thúc tôi kết hôn và sinh con, tôi cảm thấy rất khó chịu. Thật không hiểu kết hôn sinh con có ý nghĩa gì, lẽ nào ý nghĩa cuộc đời trong mắt họ chỉ có những thứ này thôi sao?",1,0,0,0,0,0,0,0,0,0,1,43
Tôi cảm thấy mình không thể xử lý một mối quan hệ lâu dài bình thường. ,0,0,0,0,0,0,0,0,0,0,0,16
"Trong dòng xe cộ đông đúc, một chiếc xe vượt lên phía trước chúng tôi, phiền chết đi được, lái xe mà còn để người khác vượt qua, gặp phải tài xế vô ý thức như vậy, cả ngày hôm nay của tôi thật tồi tệ.",1,0,0,0,0,0,0,0,0,0,1,46
Chính phủ nên giải quyết vấn đề này nhanh chóng hơn.,1,0,0,1,0,0,0,0,0,0,0,11
"Tôi vô tình bị nước sôi làm bỏng tay. Rõ ràng chỉ là đổ nước sôi, đối với tôi lại là một việc vừa khó khăn vừa đau đớn.",1,1,0,0,0,0,0,0,0,0,0,29
"Tôi nên luôn trung thực, tôi không được phép nói dối.",1,0,0,1,0,0,0,0,0,0,0,11
"Bạn bè khen tôi có tâm hồn nghệ sĩ, nhưng tôi chỉ đang bắt chước thôi.",1,0,0,0,0,0,1,0,0,0,0,16
"Cơm ơi, tôi sống thật thất bại",1,0,0,0,0,0,0,0,1,0,0,7
"Người khác nói tôi trông không được khỏe, như thể người khác nợ tiền tôi. Sao mình lại không thể kiểm soát được vẻ mặt của mình, còn ảnh hưởng đến người khác nữa chứ, mình thật là vô dụng.",1,0,0,0,1,0,0,0,0,0,0,40
"Tôi đã vất vả làm việc, đồng nghiệp lại trực tiếp chiếm đoạt công lao. Tôi quá yếu đuối, quá vô dụng nên thành quả mới bị cướp mất.",1,0,0,0,1,0,0,0,0,0,0,29
"Ban đầu tôi ổn, nhưng tôi không hiểu tại sao một người lại có thể thay đổi tôi nhiều đến vậy. Anh ta khiến tôi cảm thấy mình rất tệ, khiến tôi không kiểm soát được cảm xúc, khiến tôi suy sụp và sụp đổ. Nhưng thực ra tôi cũng đã cố gắng không nghĩ đến điều đó, nhưng hình như thực sự không được.",1,0,0,0,0,0,0,0,1,0,0,65
"Gần đây tôi bị mất ngủ. Có lẽ tôi sẽ bị ốm nên mới như vậy, điều này thực sự tồi tệ.",1,0,0,0,0,0,0,1,0,0,0,22
"Tôi bị chụp ảnh khỏa thân cưỡng bức, tôi rất đau khổ, không dám nói cho người khác. Niềm vui nỗi buồn của con người không giống nhau, không ai có thể hiểu tôi, chết tiệt.",1,0,1,0,0,0,0,0,0,0,0,36
Tôi như không còn thuốc chữa phải không?,1,0,0,0,0,0,0,1,0,0,0,8
"Tôi là một bác sĩ, bệnh nhân đến gây rối tại bệnh viện. Vừa nãy anh ta đến gây rối có rất nhiều người ở đó, họ chắc chắn đều đang thầm nghi ngờ y thuật và đạo đức của tôi, chỉ là không nói ra thôi.",1,0,0,0,0,0,0,1,0,0,0,47
"Tôi đúng là một người hèn nhát, cái gì cũng sợ, đứng ở ngoài sân thượng rồi lại không dám bước xuống. Thật mong có một tai nạn bất ngờ nào đó đưa tôi đi luôn.",1,0,0,0,0,0,0,0,1,0,0,36
"Gần đây tôi muốn xem ảnh tốt nghiệp của mình, nhưng tôi tìm mãi không thấy. Đây là một lời cảnh tỉnh, lần sau nhất định phải sắp xếp đồ đạc của mình thật tốt.",0,0,0,0,0,0,0,0,0,0,0,35
"Công ty cũ của tôi hoạt động không hiệu quả và đã đóng cửa, vì vậy tôi đã thất nghiệp được nửa năm. Ông chủ lớn nhất đã cuỗm tiền bỏ trốn, ông ta chắc chắn nghĩ rằng những nhân viên công ty như chúng tôi đều là một lũ ngốc bị ông ta thao túng trong lòng bàn tay.",1,0,0,0,0,0,0,1,0,0,0,60
"Tôi chỉ hoàn thành công việc của mình, có gì đâu mà phải tự hào.",1,0,0,0,0,0,0,0,0,1,0,15
"Trong công ty tôi không hợp tính với một số đồng nghiệp, quan hệ không được hòa thuận, hơn nữa có một đồng nghiệp giữ chức vụ quan trọng, rất ảnh hưởng đến công việc, tôi phải làm sao?",0,0,0,0,0,0,0,0,0,0,0,39
"Tôi đã có một bất đồng về tài chính với bạn đời của mình tại nhà khoảng một tuần trước, khiến cô ấy rời khỏi căn hộ và không nói chuyện, gọi điện, hay nhắn tin cho tôi trong nhiều giờ. Tôi lo lắng rằng cô ấy có thể chia tay tôi và tôi sẽ không bao giờ gặp lại cô ấy nữa.",1,1,0,0,0,0,0,0,0,0,0,63
Tôi sẽ trượt kỳ thi.,1,0,0,0,0,0,0,1,0,0,0,5
"Tôi đang giảm cân, nhưng tôi đã lén ăn một miếng bánh quy, tôi rất hối hận. Tôi nghĩ lần này giảm cân lại thất bại, bạn bè chắc chắn sẽ chế nhạo tôi vì không đạt được mục tiêu của mình.",1,0,0,0,0,0,0,1,0,0,0,42
"Trước đây tôi cũng không vui, tương lai cũng không vui",1,0,0,0,0,0,0,1,0,0,0,11
"Sống thật là dày vò, đầu đau như búa bổ, không ai hiểu, sự chỉ trích của bố mẹ và giáo viên, tôi cảm thấy mình giống như một con ruồi đáng ghét",1,0,0,0,0,0,0,1,1,0,0,33
"Khi tôi dạy dỗ con cái, chúng bắt đầu cãi lại, bày tỏ ý kiến của mình, thậm chí công khai chống đối tôi. Hôm nay cãi lại, ngày mai đập bát, ngày kia có phải là phá nhà không, không dám nghĩ nữa, đám trẻ này đã hư rồi, bây giờ chúng là quả bom hẹn giờ của xã hội.",1,0,1,0,0,0,0,0,0,0,0,61
"Trước đây tôi cũng là một người lương thiện, cầu tiến, xuất sắc, nhưng lại bị xã hội này hủy hoại hoàn toàn",0,0,0,0,0,0,0,0,0,0,0,23
"Luận văn tôi vất vả viết ra không được đồng nghiệp công nhận. Tôi nghĩ sửa luận văn cũng là chuyện bình thường, ai cũng sẽ bị chỉ trích, chuyện này không có gì to tát.",0,0,0,0,0,0,0,0,0,0,0,36
"Gần đây tôi phát hiện ra WeChat của người thứ ba trong điện thoại của bố tôi. Tôi nghĩ người này chắc chắn là thư ký của bố tôi, tôi nghi ngờ cô ấy muốn phá hoại gia đình chúng tôi rồi thay thế, tôi cảm thấy tất cả các thư ký đều là người thứ ba.",1,0,1,0,0,0,0,0,0,0,0,57
"Tôi yêu các con tôi; tôi thích ở bên chúng. Nếu có lựa chọn, tôi sẽ không bao giờ rời xa chúng. Tuy nhiên, tôi không thể cảm thấy mình là một người cha tốt vì đã cho phép chúng sống trong môi trường mà tôi đã tạo ra.",1,0,0,0,1,0,0,0,0,0,0,49
"Bạn bè khen mình có tâm hồn nghệ sĩ, nhưng mình chỉ đang vẽ linh tinh thôi.",1,0,0,0,0,0,1,0,0,0,0,17
"Trước đây tôi là người mềm yếu, có thể cảm nhận được cảm xúc và nhu cầu của mình, cũng có thể cảm nhận được cảm xúc của người khác, bây giờ tôi dường như không còn cảm xúc, giống như một hòn đá vậy. Phải làm sao đây?",1,0,0,0,0,0,0,0,0,0,1,49
"Cô ấy là ánh sao rực rỡ, còn tôi chỉ là một vũng lầy lội. Không thể tự cứu, cũng không thể được cô ấy cứu rỗi.",1,0,0,0,0,0,0,0,1,0,0,27
"Giáo viên giao cho tôi một dự án, tôi không hoàn thành đúng hạn, bị giáo viên phê bình. Chắc chắn sẽ vì sự thiếu sót của tôi mà dự án của giáo viên bị đình trệ.",1,0,0,0,1,0,0,0,0,0,0,37
"Có ai giống tôi không, coi ""xin lỗi"" như câu cửa miệng. Dường như mắc nợ tất cả mọi người, mọi lỗi lầm đều đổ lên đầu mình, kết quả là mình là người đau khổ nhất, mất đi tất cả!",1,0,0,0,1,0,0,0,0,0,0,41
"Cơm ơi, lại bắt đầu cảm thấy mình không xứng đáng với bất cứ điều gì nữa rồi. Ban đầu cứ nghĩ chút nữa là có thể hạnh phúc, nhưng có lẽ vẫn là do mình quá tệ, không xứng đáng nhận được sự dịu dàng thấu hiểu của người khác, không xứng đáng được ôm ấp, không xứng đáng có được sự ấm áp. Cảm giác nghẹt thở lại quay trở lại rồi.",1,0,0,0,0,0,0,0,1,0,0,74
"Tôi là một bác sĩ, bệnh nhân đến gây rối. Tôi nghĩ vừa khám bệnh xong, sau đó lại bị người ta đuổi đánh, đây chính là hình ảnh nghề nghiệp của bác sĩ, thật đáng buồn.",1,0,1,0,0,0,0,0,0,0,0,37
"Từ nhỏ tôi đã lập lời thề sẽ thành công trong sự nghiệp và hạnh phúc gia đình khi lớn lên. Nhưng khi lớn lên, tôi lại phát hiện, lương 3 triệu cũng phải làm thêm giờ vất vả. Mỗi tháng trả tiền thuê nhà, chi phí sinh hoạt, tiền tiết kiệm ít ỏi. Tất cả là do xã hội tàn khốc này, áp lực cạnh tranh quá lớn, khiến tôi sống chật vật như vậy.",1,0,0,0,1,0,0,0,0,0,0,76
"Gia đình và bạn bè đều bỏ rơi tôi. Tôi thất bại đến mức nào hahaha. Mọi thứ đều vô nghĩa. Cảm ơn bạn đã an ủi tôi. An ủi nhiều người như vậy, bạn sẽ hạnh phúc.",1,0,0,0,0,0,0,0,1,1,0,38
"Mẹ tôi mang thai một đứa trẻ khác, không thể chăm sóc tôi. Mẹ tôi là người mẹ tệ nhất thế giới, bà ấy hoàn toàn không quan tâm đến cảm xúc của tôi.",1,1,0,0,0,0,0,0,0,0,0,34
Tôi chính là một kẻ thần kinh,1,0,0,0,0,0,0,0,1,0,0,7
Mình không nên so sánh mình với người khác.,1,0,0,1,0,0,0,0,0,0,0,9
"Bức ảnh này rất đẹp, nhưng tôi cứ nhìn mãi vào một chi tiết nhỏ bị mờ.",1,0,0,0,0,1,0,0,0,0,0,17
"Tôi cảm thấy các bạn cùng phòng dường như rất thân thiết mỗi ngày, nhưng tôi không thể hòa nhập. Họ luôn tụ tập với nhau, chỉ có tôi không thể tham gia, họ chắc là đang nói về tôi.",1,0,0,0,0,0,0,1,0,0,0,40
"Tôi căn bản sẽ không tốt hơn được, tôi hết cứu rồi, tôi biết từ lâu rồi.",1,0,0,0,0,0,0,1,0,0,0,17
"Sau này tôi sẽ không còn bạn bè nữa, cô đơn quá, bất lực quá, tuyệt vọng quá",1,0,0,0,0,0,0,1,0,0,0,18
"Tôi cố gắng an ủi bạn bè, nhưng bạn bè lại càng giận hơn. Tính cách khác thường của tôi khiến anh ấy cảm thấy không thoải mái, tôi nên chú ý đến cảm xúc của anh ấy hơn, những cuộc cãi vã này đều do tôi gây ra.",1,0,0,0,1,0,0,0,0,0,0,49
"Bạn bè nói tôi là người có trái tim nhân hậu, nhưng tôi nghĩ đó là do tôi không muốn làm tổn thương ai thôi.",1,0,0,0,0,0,1,0,0,0,0,25
"Tôi nên luôn đặt lợi ích chung lên hàng đầu, tôi không được phép chỉ nghĩ cho bản thân.",1,0,0,1,0,0,0,0,0,0,0,19
"Buồn quá cơm ơi, tôi phát hiện tôi là một cô gái rất tệ, đôi khi tôi cũng mong ông trời có thể ưu ái tôi một chút về sức khỏe;; thì tôi sẽ sống với lòng biết ơn.",1,0,0,0,0,0,0,0,1,0,0,39
"Rất tiếc, tôi được chẩn đoán mắc bệnh tâm thần. Tôi nghĩ tôi chắc chắn sẽ chết, điều trị tốn rất nhiều tiền, bác sĩ chắc chắn là để tôi chờ chết chứ không phải chữa trị cho tôi.",1,0,0,0,0,0,0,1,0,0,0,39
"Càng lớn càng không muốn kết bạn, nguyên nhân là gì?",0,0,0,0,0,0,0,0,0,0,0,11
"Đến tuổi dậy thì, trên khuôn mặt xinh đẹp của tôi mọc đầy mụn trứng cá và tôi nghĩ ghét chết đi được! Mấy cái mụn trứng cá đỏ rực này chướng mắt quá, tôi không dám gặp ai nữa, chi bằng tôi không bao giờ ra khỏi nhà nữa.",1,1,0,0,0,0,0,0,0,0,0,50
"Đi ăn ở nhà hàng, tôi phát hiện có một con côn trùng nhỏ trong thức ăn. Có vẻ như nhà hàng này có vấn đề về vệ sinh, tôi nên phản ánh.",0,0,0,0,0,0,0,0,0,0,0,33
"Suy sụp giữa đêm không phải là chuyện thường xuyên sao? Tôi đang làm quá lên cái gì? Yêu ly biệt ý khó bình, tất cả mọi thứ đều đang hành hạ tôi, không chỉ hành hạ tôi mà còn hành hạ thế nhân. Tại sao phải có tình cảm, thất tình lục dục, tứ thức ngũ cảm chứ? Chết đi không tốt hơn sao?",1,0,0,0,0,0,0,1,0,0,0,65
"Ông chủ quyết định giảm lương tất cả nhân viên, tôi cảm thấy rất buồn. Tôi nghĩ tôi thậm chí còn không kiếm được tiền, tôi thật vô dụng, tôi thế này chỉ làm liên lụy gia đình, tôi không thể chịu đựng cuộc sống như vậy.",1,0,0,0,0,0,0,0,1,0,0,47
"Cảm thấy tâm trạng mình cứ vô cớ khó chịu, và đặc biệt nhạy cảm với gia đình và bạn bè.",1,1,0,0,0,0,0,0,0,0,0,21
"Tôi và người bạn thân nhất cãi nhau, cả hai đều không chịu nhường nhịn, tuyên bố tuyệt giao. Mâu thuẫn giữa tôi và cô ấy phần lớn là do sự nhỏ nhen của tôi, tất cả là do tôi quá ích kỷ, thực ra cô ấy chẳng có lỗi gì cả.",1,0,0,0,1,0,0,0,0,0,0,52
"Tôi thực sự vô dụng, gặp bất cứ khó khăn nào cũng bỏ cuộc ngay lập tức",1,0,0,0,0,0,0,0,1,0,0,17
"Họ dường như không thể hiểu rằng họ không có tôi, con gái của chính họ, đã tìm ra.",1,0,0,0,0,0,0,1,0,0,0,19
"Tháng này, có nhiều đồng nghiệp trẻ đến làm việc, họ làm việc hiệu quả và tốt, tôi cảm thấy hơi lo lắng. Dù sao cũng không thể so sánh với những người trẻ này, thà bỏ cuộc còn hơn tranh giành vô nghĩa.",1,1,0,0,0,0,0,0,0,0,0,44
"16 tuổi, nữ, tình trạng này kéo dài khoảng 1, 2 năm rồi, cũng không nhớ rõ lắm",0,0,0,0,0,0,0,0,0,0,0,18
"Không thể tự mình ngủ một giấc ngon lành, không thể tự mình khóc một trận thỏa thích, dường như, chỉ còn lại bản thân như một cái xác không hồn.",1,0,0,0,0,0,0,0,1,0,0,31
"Sản phẩm này cũng tạm được thôi, tôi biết vẫn còn nhiều lỗi nhỏ.",1,0,0,0,0,0,0,0,0,1,0,14
"Mọi người nói tôi có khả năng, nhưng tôi nghĩ mình chỉ làm được mấy việc vặt thôi.",1,0,0,0,0,0,0,0,0,1,0,18
"Là một người rất hướng nội, tôi vừa đến một môi trường mới, mọi người xung quanh đều khá xa lạ. Mình vốn là một người hướng nội, trạng thái hiện tại là bình thường, cứ từ từ thôi.",0,0,0,0,0,0,0,0,0,0,0,39
"Mỗi ngày tôi đều bị bắt nạt trên mạng, bị người khác kỳ thị, tôi muốn tự tử, tôi không muốn bị ghét",1,0,0,0,1,0,0,0,0,0,0,23
"Tôi không phải là một đứa trẻ xinh đẹp, tôi cảm thấy hơi tự ti. Tôi nghĩ tôi thường buồn vì mình không đủ xinh đẹp, trong xã hội này không đủ xinh đẹp chính là tội lỗi nguyên thủy của tôi.",1,0,0,0,1,0,0,0,0,0,0,42
Tôi;;;như một cái vỏ rỗng không hồn;;;tôi không có một chút động lực nào cả.,1,0,0,0,0,0,0,0,1,0,0,15
"Tôi lại đến rồi. Hôm nay tôi đi chơi với bạn bè, đến chỗ đông người, tôi đột nhiên có một cảm giác rất kỳ lạ. Thế giới này có rất nhiều người. Ngay cả khi tôi đi chơi, tôi cũng cảm thấy rất mệt mỏi. Tôi không biết mình sống vì điều gì, làm việc vì điều gì. Tôi thực ra không muốn làm gì cả, không muốn có gì cả.",1,0,0,0,0,0,1,0,0,0,0,72
"Đau quá. Giấu đi điểm yếu của tôi. Trở nên mạnh mẽ lại khó quá. Tại sao cô ấy lại không thích tôi chứ, tại sao lại không có ai thích tôi chứ?",1,0,1,0,0,0,0,0,0,0,0,33
Vì bạn quá yếu,1,0,0,0,0,0,0,0,1,0,0,4
"Hai tuần liên tiếp tôi không nhận được tin nhắn hoặc cuộc gọi. Tôi nghĩ nguyên tắc của mình là thà thiếu còn hơn thừa, vòng xã giao của mình đủ rồi.",0,0,0,0,0,0,0,0,0,0,0,32
"Vì căng thẳng, sợ hãi hoặc, tôi nói năng lộn xộn khi giao tiếp với đồng nghiệp, sếp. Sếp và đồng nghiệp nhìn thấy dáng vẻ lắp bắp của tôi, trong lòng chắc chắn đã cười nhạo tôi đến chết rồi.",1,0,0,0,0,0,0,1,0,0,0,41
