Original Text,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All or Nothing Thinking
"Cô ấy sống ở Ai Cập và tôi ở LA, và tôi vẫn cảm nhận được năng lượng của cô ấy mọi lúc.",0,0,0,0,0,0,0,0,0,0
Tôi đã có rất nhiều thay đổi xảy ra trong năm ngoái trong mọi lĩnh vực có thể của cuộc sống nhưng các kiểu suy nghĩ của tôi dường như nổi bật hơn và tôi khá sợ hãi khi nghĩ xem chúng có thể dẫn đến đâu.,0,0,0,0,0,0,1,0,0,0
Tôi đã đối mặt với cả hai nhưng họ phủ nhận... bây giờ tôi không tin tưởng họ khi ở một mình,0,1,0,0,0,0,0,0,0,0
Có những hành động mà mọi người làm khiến tôi cảm thấy rất tức giận và kinh khủng.,0,0,0,1,0,0,0,0,0,0
"Cô ấy hiện đã ngoài ba mươi và tự hành hạ bản thân, cô ấy luôn gặp vấn đề với các mối quan hệ cá nhân và thường xuyên trút giận lên gia đình mình.",0,1,0,0,0,0,0,0,0,0
Tôi biết sâu thẳm bên trong anh ấy là một người tốt.,0,0,0,0,0,0,0,1,0,0
"Tôi đang nhận thấy một xu hướng trong cuộc sống của mình, theo đó sự tiêu cực và cay đắng của chính tôi đã trở thành một phần trong tính cách của tôi. Tôi luôn ở trong tình huống tệ nhất của mọi trải nghiệm; bị từ chối xã hội, bị bắt nạt, bị tấn công và bị xa lánh dường như luôn đeo bám tôi một cách liên tục bất kể tôi thay đổi thái độ như thế nào. Tôi đã học cách chấp nhận điều này, vì cuộc sống của tôi sẽ không bao giờ tốt đẹp hơn, và mọi nỗ lực để có thể thay đổi niềm tin đó đều vô ích. Tôi có xu hướng nói chuyện với những người không thua kém gì cuộc sống của tôi, vì họ cũng đã trải qua những vấn đề tương tự như tôi, nhưng đã trở nên rõ ràng đối với tôi rằng ngay cả họ cũng không muốn kết giao với tôi.",0,1,0,0,0,0,1,0,0,0
"Tôi lớn lên trong một gia đình hỗn loạn với một người cha kỳ lạ, thường xuyên vắng mặt và một người mẹ tức giận, lạm dụng và đầy căm ghét.",0,0,0,0,0,0,0,1,0,0
"Tôi rất đau khổ, vì tôi yêu anh ấy và vì tôi cảm thấy tội lỗi rằng tôi là người đã gây ra toàn bộ vấn đề.",0,0,0,1,0,0,0,0,0,0
"Nhưng tôi không biết làm thế nào để nói với bố mẹ tôi rằng hãy để yên, hãy để chúng tôi xa nhau, chúng tôi không có điểm chung và chỉ đơn giản là không nên nói chuyện. Nếu anh ấy đang được điều trị THỰC SỰ có lẽ mọi thứ sẽ khác nhưng anh ấy không muốn mọi thứ thay đổi.",0,0,1,0,0,0,1,0,0,0
"Vì vậy tôi sẽ ổn thôi, thậm chí còn hơn cả ổn, thậm chí là hạnh phúc và rồi một ngày nào đó mà không có bất cứ điều gì xảy ra, tôi sẽ đâm vào một bức tường và rơi vào nỗi buồn tột độ. Chỉ có thời gian mới chữa lành được. Tôi đã nghĩ đến việc tự tử. Khi điều này xảy ra, tôi không thể nói chuyện được, gây gổ với mọi người. Bạn bè, gia đình, nếu tôi đang trong một mối quan hệ vào thời điểm đó thì ngay cả họ cũng tránh mặt tôi. Điều đó khiến tôi càng thêm khốn khổ. Tôi đã tự làm hại bản thân trong quá khứ nhưng tôi đã không làm điều đó trong nhiều năm. Tôi không biết làm thế nào để khắc phục nó, khi tôi thoát khỏi cơn mê, tôi cảm thấy choáng váng, tôi xin lỗi những người thân thiết trong nhiều ngày. Những giai đoạn này xảy ra hai hoặc ba lần một tháng, thường kéo dài ba hoặc bốn ngày. Xin hãy giúp tôi.",0,0,0,0,1,0,0,0,0,1
"Mối quan hệ của chúng tôi chưa bao giờ là tốt đẹp nhất, và khi tôi lớn lên nó chỉ trở nên tồi tệ hơn, đến mức tôi đang tự hỏi liệu họ có lạm dụng tôi hay tôi đang phản ứng thái quá.",0,0,0,1,0,0,0,0,0,0
Trong đầu tôi biết rằng có lẽ tốt nhất là nên tiếp tục và không quay lại với cô ấy.,0,0,1,0,0,0,0,0,0,0
Trong thời gian này tôi được tuyển vào nhiều công việc tuyệt vời nhưng lại sợ hãi không dám nhận và thay vào đó bắt đầu kinh doanh dot-com của riêng mình.,0,0,0,0,0,0,1,0,0,0
"Khi tôi hẹn hò với những người đàn ông kiểu “chảnh chọe” hơn, tôi cảm thấy an toàn, mọi thứ dường như đúng như vậy, nhưng rồi tôi cũng khó chịu với hành vi của họ và cứ nghĩ rằng tôi xứng đáng với một người tốt hơn. Tôi rất buồn, cô đơn và bối rối, và tôi cảm thấy có điều gì đó không ổn với mình và tôi nên xấu hổ vì không thể tìm được bạn trai.",0,0,1,0,0,0,0,0,0,0
"anh ấy bắt đầu dùng thuốc tránh thai vào tháng thứ ba, vì vậy đây có thể là lý do tại sao cô ấy hành động như thế này.",0,0,0,0,0,0,1,0,0,0
Tôi sống với người mới nhưng tôi đang chết dần trong lòng khi xa người đầu tiên.,0,0,0,0,0,0,0,0,0,0
"Điều khiến tôi tiếp tục cô lập bản thân như thế này là vì tôi đang học tốt. Tuy nhiên, tôi bắt đầu nhận ra rằng tất cả thời gian cô lập này buộc tôi phải liên tục tập trung vào những suy nghĩ tiêu cực và tôi thấy khả năng nhận thức của mình giảm đáng kể; những điều tôi có thể làm nhanh chóng ở trường trung học giờ mất nhiều thời gian hơn rất nhiều.",0,0,0,0,0,0,0,0,0,1
"Cả đời tôi, tôi cảm thấy hầu hết bị mẹ tôi phớt lờ và chỉ trích. Họ cũng dường như đã học được nhiều điều, nhưng tôi luôn cảm thấy hơi thiếu thốn vì một lý do nào đó.",1,0,0,0,0,0,0,0,0,0
"Tôi nghĩ rằng mọi người đang cố đầu độc tôi, tôi sợ rằng các thành viên trong gia đình sẽ giết tôi.",1,0,0,0,0,0,0,0,0,0
Mẹ cô ấy ghét điều đó và oán giận cô ấy vì đã đến đó trước.,0,0,0,0,0,0,1,0,0,0
"Tôi từng yêu mọi thứ về cuộc sống. Tôi rất hạnh phúc và sẵn sàng cho thế giới thấy tôi là ai. Tôi bắt đầu đại học và trong năm thứ ba, mọi thứ thay đổi chỉ trong một đêm. Tôi về nhà từ công việc và bắt đầu cảm thấy tồi tệ. Tôi cảm thấy như không có gì quan trọng và cuộc sống không có ý nghĩa gì.",0,0,0,0,0,0,0,0,0,1
Tôi ngay lập tức hối hận vào thời điểm đó và tôi không thể tin được những gì mình đã làm. Tôi vẫn hối hận cho đến ngày nay!,0,0,0,0,1,0,0,0,0,0
Tôi sợ rằng số tiền sẽ còn nhiều hơn nữa nếu tôi không thể dừng lại. Chồng tôi không biết tôi đang chi tiêu bao nhiêu và tôi sợ hãi anh ấy sẽ phát hiện ra.,0,0,0,0,0,0,1,0,0,0
Điều đó thực sự làm tôi khó chịu ngay bây giờ vì việc học ngày càng khó hơn và tôi cảm thấy như mình không thể theo kịp.,0,0,0,0,0,0,0,0,0,0
Tôi chỉ biết rằng tôi đã có một tuổi thơ thực sự hạnh phúc cho đến năm bảy tuổi khi tôi chuyển đến một trường học mới mà tôi không thích và bà tôi được chẩn đoán mắc chứng mất trí nhớ nên mẹ tôi không ở bên nhiều trong vài năm.,0,0,0,0,0,0,0,0,0,1
"Tôi không chắc liệu đó có phải là sự lo lắng của tôi không, nhưng tôi đã cảm thấy như mình đang hành động khác đi mặc dù tôi không có bằng chứng là mình đang làm như vậy.",1,0,0,0,0,0,0,0,0,0
"Ngoài ra, một số người gây cho tôi quá nhiều lo lắng đến mức tôi phải tự làm hại bản thân.",0,0,1,0,0,0,0,0,0,0
"Tôi chỉ muốn biết có điều gì sai với tôi, và liệu có điều gì tôi có thể làm để ngăn chặn nó không.",0,0,0,1,0,0,0,0,0,0
Anh ấy cũng có một khiếu hài hước cực kỳ đen tối và không thực sự cảm nhận cảm xúc (không cảm thấy cần tình yêu và không bao giờ cảm thấy tồi tệ với bất kỳ ai).,0,0,0,0,0,0,1,0,0,0
"Điều này chỉ xảy ra với các tweet và khi tôi căng thẳng về việc bị tâm thần phân liệt (gần như 24/7 bây giờ) tôi đã bắt đầu gặp ác mộng về những nỗi sợ hãi tồi tệ nhất của mình. Bất cứ khi nào tôi sợ hãi, tôi nghĩ mình là một bệnh nhân tâm thần phân liệt hoang tưởng bây giờ.",0,0,0,0,1,0,0,0,0,0
"Ví dụ, tôi nhặt thứ mà tôi nghĩ là một hạt giống trên sàn nhà và đó là một con bọ. Tôi nhảy lên và nó rơi xuống cống. Tôi bắt đầu ám ảnh với những suy nghĩ như “bạn biết bạn là một người khủng khiếp” và “nếu bạn không thể cứu một con bọ thì làm sao bạn có thể mong được coi là tử tế”.",0,0,0,1,0,0,0,0,1,0
"Tôi đã giả vờ xuyên tạc và kết thân với một số người bạn giả tạo trong các lớp học như khoa học hoặc thể dục ở trường cấp hai. Tôi bị bắt nạt rất nhiều và bị gọi là xấu xí, béo và những thứ tương tự và đã bị bảo phải tự sát gần như mỗi ngày ở trường cấp hai.",0,0,0,0,0,0,0,1,0,0
"Kể từ ngày tôi sinh ra, tôi luôn gặp vấn đề trong việc bày tỏ suy nghĩ của mình và nói ra những gì tôi muốn nói. Điều này khiến tôi trông hơi ngốc nghếch và điên rồ.",0,1,0,0,0,0,0,1,0,0
"Nhưng trong năm vừa qua, tôi đã đi xa hơn thế, đúng hơn là những gì tôi gọi là xu hướng hoang tưởng. Thậm chí đến mức tôi sợ nói cho mọi người biết tên, tuổi và những thông tin tương tự của mình, vì vậy tôi thường nói dối.",0,0,0,0,0,0,0,0,1,0
Tôi nghĩ tôi có thể nghe thấy cả xe buýt đang nói về việc tôi ngu ngốc và xấu xí. ,0,0,0,0,0,0,1,0,0,0
Nếu điều này tiếp diễn thì có thể sẽ quá muộn trước khi tôi nhận ra và tôi không muốn điều này xảy ra.,0,0,0,0,0,0,1,0,0,0
Chồng sắp cưới của tôi rất thân với mẹ anh ấy và tôi không biết làm thế nào để nói với anh ấy rằng tôi không thoải mái với tình huống này mà không làm phật lòng anh ấy và mẹ anh ấy. Mẹ anh ấy nổi tiếng là người hay để bụng và tôi không muốn làm bà ấy không vui trước khi tôi cưới con trai bà ấy,0,0,0,0,0,0,1,0,0,0
Tôi có nên bị giữ theo tiêu chuẩn của đức tin kiên trì suốt thời thơ ấu bất kể những trải nghiệm tình huống của tôi có thể đã ảnh hưởng đến tôi/khiến tôi trở nên chua chát không? Có lẽ.,0,0,1,0,0,0,0,0,0,0
"Tôi biết có điều gì đó không ổn trong nhiều năm, nhưng tôi nghĩ tôi chỉ đang than vãn – những người khác cần giúp đỡ nhiều hơn tôi. Có điều gì đó thực sự không ổn với đầu óổi không? Hay tôi chỉ đang than vãn? Đi tìm sự giúp đỡ có đáng không? Hay họ sẽ bảo tôi phải chịu đựng? Lời khuyên?",0,0,0,0,0,0,1,0,0,1
"Tôi nghĩ họ đang nói dối, nhưng không biết tại sao.",0,0,0,0,0,0,1,0,0,0
Tôi cảm thấy như mình đang nói dối và che giấu.,0,0,0,1,0,0,0,0,0,0
Tôi lo lắng về mọi thứ nhỏ nhặt và tôi cảm thấy rất chán nản vì những điều thậm chí còn chưa xảy ra.,0,0,0,0,1,0,0,0,0,0
Có những lúc tôi cũng cảm thấy như mình đang mơ liên tục.,0,1,0,0,0,0,0,0,0,0
Tôi cảm thấy phần lớn thời gian tôi chỉ phản ứng với mọi thứ vì tôi biết mình phải làm vậy.,0,0,1,0,0,0,0,0,0,0
"Tôi lo lắng rằng nếu tôi không thể kiểm soát các xung động của mình đối với một thứ gì đó vô hại như một con mèo con, điều gì có thể xảy ra trong tương lai đối với con gái tôi?",0,0,0,0,0,0,1,0,0,0
"Tôi 45 tuổi và vừa rời bỏ bạn trai sau 28 năm và tôi chưa bao giờ có bất kỳ người bạn nào khác, tôi thấy khó kết bạn, tôi bị lạm dụng khi còn nhỏ và bây giờ rất bất an với bản thân, tôi cũng vừa ngừng hút cần sa vì anh ấy là một kẻ buôn bán và sống trong hoang tưởng vì anh ấy sẽ lừa gạt người khác, bây giờ tôi đã rời bỏ anh ấy và đang sống với con gái mình và đang tìm hiểu lại cô ấy nhưng tôi vẫn cảm thấy mình không thể giao lưu với những người khác, tôi đang tìm một nơi ở riêng và bắt đầu lại từ đầu, tôi không biết làm thế nào để kết bạn mới hoặc tôi đang nói sai điều gì đó.",0,0,0,0,0,0,1,0,0,0
"Từ vài năm qua, tôi cảm thấy mình đã mất đi cảm xúc nhưng tôi đã bước vào một mối quan hệ một năm trước. Bây giờ, tôi không có bất kỳ, theo nghĩa đen, bất kỳ mong muốn, nhu cầu hay muốn nào. Tôi dường như không thể tập trung vào mọi thứ. Mối quan hệ của tôi mang lại cho tôi một số khoảnh khắc khó khăn hoặc khiến tôi nghĩ mình đã ngu ngốc như thế nào. Tôi bắt đầu xúc động khi tôi nghĩ như vậy, vì vậy tôi có xu hướng không nghĩ về nó.",0,0,0,0,1,0,0,0,0,0
"Trước khi tôi bị trầm cảm, tôi chưa bao giờ gặp vấn đề gì. Tôi chưa bao giờ nghi ngờ bạn bè của mình. Tôi coi lời đồng ý của họ là đồng ý. Bây giờ tâm trí tôi phân tích mọi thứ đến mức tôi kiệt sức và mệt mỏi vì suy nghĩ quá nhiều. Tôi là một người đơn giản như vậy trước khi bị trầm cảm. Và tôi không thích như thế này vì tôi đang làm khó bạn bè của mình..vì tôi luôn nghi ngờ họ HOẶC đoán những điều mà tôi nghĩ họ có thể đang nghĩ..mà 99% thời gian là sai. Tôi chưa bao giờ là một người bất an…điều này có nghĩa là bây giờ tôi như vậy? Tôi muốn mọi thứ đơn giản..nhưng trầm cảm khiến nó trở nên quá khó khăn. Tôi cảm thấy như mình nên tự cô lập bản thân với những người khác..vì tôi không thể là một người bạn thực sự nếu tôi không thể thực sự tin tưởng họ. Tôi làm cho cuộc sống của họ trở nên khó khăn. Và tôi không muốn. Có lẽ tôi quá bảo vệ. Có lẽ tôi quá gắn bó đến mức tôi vượt quá giới hạn. Tôi không biết.",0,0,0,1,0,0,0,0,0,1
Tôi không tin điều này là bình thường nhưng anh ấy gần như đã thuyết phục tôi rằng tôi có lỗi trong những điều khoản này.,0,0,1,1,0,0,0,0,0,0
"Cô ấy khiến tất cả chúng tôi phát điên, thật khó để ở gần cô ấy. Cô ấy luôn hỏi anh trai tôi liệu anh ấy có giận cô ấy không vì cô ấy nghĩ rằng anh ấy không nói chuyện với cô ấy đủ. Cô ấy luôn muốn được thương hại.",0,1,0,0,0,0,0,0,0,0
"Tuy nhiên, kể từ khi tôi có cơ hội suy nghĩ về cuộc sống – những suy nghĩ về cái chết đã ám ảnh tôi.",0,0,0,0,1,0,0,0,0,0
